sample	celltype1	fastq1	fastq2	patient	sorting	sample_num	sample_plate	plate	Tumor	cell
Mel112	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S323_R1_001_1301.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S323_R2_001_1301.fastq.gz	Mel112	CD45neg_CD90neg	323	3	CD45neg_CD90neg_P3	Tumor	cy112_CD45neg_CD90neg_S323
Mel112	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S330_R1_001_1302.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S330_R2_001_1302.fastq.gz	Mel112	CD45neg_CD90neg	330	3	CD45neg_CD90neg_P3	Tumor	cy112_CD45neg_CD90neg_S330
Mel112	CAF	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S337_R1_001_1303.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S337_R2_001_1303.fastq.gz	Mel112	CD45neg_CD90neg	337	3	CD45neg_CD90neg_P3	nonTumor	cy112_CD45neg_CD90neg_S337
Mel112	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S340_R1_001_1304.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S340_R2_001_1304.fastq.gz	Mel112	CD45neg_CD90neg	340	3	CD45neg_CD90neg_P3	Tumor	cy112_CD45neg_CD90neg_S340
Mel112	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S341_R1_001_1305.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S341_R2_001_1305.fastq.gz	Mel112	CD45neg_CD90neg	341	3	CD45neg_CD90neg_P3	Tumor	cy112_CD45neg_CD90neg_S341
Mel112	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S348_R1_001_1306.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S348_R2_001_1306.fastq.gz	Mel112	CD45neg_CD90neg	348	3	CD45neg_CD90neg_P3	Tumor	cy112_CD45neg_CD90neg_S348
Mel112	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S358_R1_001_1307.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S358_R2_001_1307.fastq.gz	Mel112	CD45neg_CD90neg	358	3	CD45neg_CD90neg_P3	Tumor	cy112_CD45neg_CD90neg_S358
Mel112	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A97_S97_R1_001_39.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A97_S97_R2_001_39.fastq.gz	Mel112	CD45neg_CD90neg	97	1	CD45neg_CD90neg_P1	Tumor	cy112_CD45neg_CD90neg_S97
Mel112	Tumor	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S97_R1_001_1784.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45neg_CD90neg_S97_R2_001_1784.fastq.gz	Mel112	CD45neg_CD90neg	97	1	CD45neg_CD90neg_P1	Tumor	cy112_CD45neg_CD90neg_S97_1
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A1_S1_R1_001_1.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A1_S1_R2_001_1.fastq.gz	Mel112	CD45pos	1	0	CD45pos_P0	nonTumor	cy112_CD45pos_S1
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A10_S10_R1_001_3.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A10_S10_R2_001_3.fastq.gz	Mel112	CD45pos	10	0	CD45pos_P0	nonTumor	cy112_CD45pos_S10
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A14_S14_R1_001_4.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A14_S14_R2_001_4.fastq.gz	Mel112	CD45pos	14	0	CD45pos_P0	nonTumor	cy112_CD45pos_S14
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A15_S15_R1_001_5.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A15_S15_R2_001_5.fastq.gz	Mel112	CD45pos	15	0	CD45pos_P0	nonTumor	cy112_CD45pos_S15
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A16_S16_R1_001_6.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A16_S16_R2_001_6.fastq.gz	Mel112	CD45pos	16	0	CD45pos_P0	nonTumor	cy112_CD45pos_S16
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A17_S17_R1_001_7.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A17_S17_R2_001_7.fastq.gz	Mel112	CD45pos	17	0	CD45pos_P0	nonTumor	cy112_CD45pos_S17
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A19_S19_R1_001_8.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A19_S19_R2_001_8.fastq.gz	Mel112	CD45pos	19	0	CD45pos_P0	nonTumor	cy112_CD45pos_S19
Mel112	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A20_S20_R1_001_9.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A20_S20_R2_001_9.fastq.gz	Mel112	CD45pos	20	0	CD45pos_P0	nonTumor	cy112_CD45pos_S20
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A23_S23_R1_001_10.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A23_S23_R2_001_10.fastq.gz	Mel112	CD45pos	23	0	CD45pos_P0	nonTumor	cy112_CD45pos_S23
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A27_S27_R1_001_11.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A27_S27_R2_001_11.fastq.gz	Mel112	CD45pos	27	0	CD45pos_P0	nonTumor	cy112_CD45pos_S27
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A28_S28_R1_001_12.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A28_S28_R2_001_12.fastq.gz	Mel112	CD45pos	28	0	CD45pos_P0	nonTumor	cy112_CD45pos_S28
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S289_R1_001_2241.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S289_R2_001_2241.fastq.gz	Mel112	CD45pos	289	3	CD45pos_P3	nonTumor	cy112_CD45pos_S289
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S291_R1_001_2242.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S291_R2_001_2242.fastq.gz	Mel112	CD45pos	291	3	CD45pos_P3	nonTumor	cy112_CD45pos_S291
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S293_R1_001_2243.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S293_R2_001_2243.fastq.gz	Mel112	CD45pos	293	3	CD45pos_P3	nonTumor	cy112_CD45pos_S293
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S295_R1_001_2244.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S295_R2_001_2244.fastq.gz	Mel112	CD45pos	295	3	CD45pos_P3	nonTumor	cy112_CD45pos_S295
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S299_R1_001_2245.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S299_R2_001_2245.fastq.gz	Mel112	CD45pos	299	3	CD45pos_P3	nonTumor	cy112_CD45pos_S299
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S306_R1_001_2246.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S306_R2_001_2246.fastq.gz	Mel112	CD45pos	306	3	CD45pos_P3	nonTumor	cy112_CD45pos_S306
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A31_S31_R1_001_13.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A31_S31_R2_001_13.fastq.gz	Mel112	CD45pos	31	0	CD45pos_P0	nonTumor	cy112_CD45pos_S31
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S315_R1_001_2247.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S315_R2_001_2247.fastq.gz	Mel112	CD45pos	315	3	CD45pos_P3	nonTumor	cy112_CD45pos_S315
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S317_R1_001_2248.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S317_R2_001_2248.fastq.gz	Mel112	CD45pos	317	3	CD45pos_P3	nonTumor	cy112_CD45pos_S317
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A32_S32_R1_001_14.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A32_S32_R2_001_14.fastq.gz	Mel112	CD45pos	32	0	CD45pos_P0	nonTumor	cy112_CD45pos_S32
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S327_R1_001_2249.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S327_R2_001_2249.fastq.gz	Mel112	CD45pos	327	3	CD45pos_P3	nonTumor	cy112_CD45pos_S327
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S328_R1_001_2250.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S328_R2_001_2250.fastq.gz	Mel112	CD45pos	328	3	CD45pos_P3	nonTumor	cy112_CD45pos_S328
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S330_R1_001_2251.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S330_R2_001_2251.fastq.gz	Mel112	CD45pos	330	3	CD45pos_P3	nonTumor	cy112_CD45pos_S330
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S333_R1_001_2252.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S333_R2_001_2252.fastq.gz	Mel112	CD45pos	333	3	CD45pos_P3	nonTumor	cy112_CD45pos_S333
Mel112	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S335_R1_001_2253.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S335_R2_001_2253.fastq.gz	Mel112	CD45pos	335	3	CD45pos_P3	nonTumor	cy112_CD45pos_S335
Mel112	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S341_R1_001_2254.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S341_R2_001_2254.fastq.gz	Mel112	CD45pos	341	3	CD45pos_P3	nonTumor	cy112_CD45pos_S341
Mel112	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S344_R1_001_2255.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S344_R2_001_2255.fastq.gz	Mel112	CD45pos	344	3	CD45pos_P3	nonTumor	cy112_CD45pos_S344
Mel112	NK	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S345_R1_001_2256.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S345_R2_001_2256.fastq.gz	Mel112	CD45pos	345	3	CD45pos_P3	nonTumor	cy112_CD45pos_S345
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S347_R1_001_2257.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S347_R2_001_2257.fastq.gz	Mel112	CD45pos	347	3	CD45pos_P3	nonTumor	cy112_CD45pos_S347
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A35_S35_R1_001_15.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A35_S35_R2_001_15.fastq.gz	Mel112	CD45pos	35	0	CD45pos_P0	nonTumor	cy112_CD45pos_S35
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S355_R1_001_2258.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S355_R2_001_2258.fastq.gz	Mel112	CD45pos	355	3	CD45pos_P3	nonTumor	cy112_CD45pos_S355
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S357_R1_001_2259.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S357_R2_001_2259.fastq.gz	Mel112	CD45pos	357	3	CD45pos_P3	nonTumor	cy112_CD45pos_S357
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S359_R1_001_2260.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S359_R2_001_2260.fastq.gz	Mel112	CD45pos	359	3	CD45pos_P3	nonTumor	cy112_CD45pos_S359
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S378_R1_001_2261.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S378_R2_001_2261.fastq.gz	Mel112	CD45pos	378	3	CD45pos_P3	nonTumor	cy112_CD45pos_S378
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S379_R1_001_2262.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S379_R2_001_2262.fastq.gz	Mel112	CD45pos	379	3	CD45pos_P3	nonTumor	cy112_CD45pos_S379
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S382_R1_001_2263.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy112_CD45pos_S382_R2_001_2263.fastq.gz	Mel112	CD45pos	382	3	CD45pos_P3	nonTumor	cy112_CD45pos_S382
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A39_S39_R1_001_16.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A39_S39_R2_001_16.fastq.gz	Mel112	CD45pos	39	0	CD45pos_P0	nonTumor	cy112_CD45pos_S39
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A40_S40_R1_001_17.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A40_S40_R2_001_17.fastq.gz	Mel112	CD45pos	40	0	CD45pos_P0	nonTumor	cy112_CD45pos_S40
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A41_S41_R1_001_18.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A41_S41_R2_001_18.fastq.gz	Mel112	CD45pos	41	0	CD45pos_P0	nonTumor	cy112_CD45pos_S41
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A42_S42_R1_001_19.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A42_S42_R2_001_19.fastq.gz	Mel112	CD45pos	42	0	CD45pos_P0	nonTumor	cy112_CD45pos_S42
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A43_S43_R1_001_20.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A43_S43_R2_001_20.fastq.gz	Mel112	CD45pos	43	0	CD45pos_P0	nonTumor	cy112_CD45pos_S43
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A47_S47_R1_001_21.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A47_S47_R2_001_21.fastq.gz	Mel112	CD45pos	47	0	CD45pos_P0	nonTumor	cy112_CD45pos_S47
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A48_S48_R1_001_22.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A48_S48_R2_001_22.fastq.gz	Mel112	CD45pos	48	0	CD45pos_P0	nonTumor	cy112_CD45pos_S48
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A53_S53_R1_001_23.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A53_S53_R2_001_23.fastq.gz	Mel112	CD45pos	53	0	CD45pos_P0	nonTumor	cy112_CD45pos_S53
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A54_S54_R1_001_24.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A54_S54_R2_001_24.fastq.gz	Mel112	CD45pos	54	0	CD45pos_P0	nonTumor	cy112_CD45pos_S54
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A57_S57_R1_001_25.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A57_S57_R2_001_25.fastq.gz	Mel112	CD45pos	57	0	CD45pos_P0	nonTumor	cy112_CD45pos_S57
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A58_S58_R1_001_26.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A58_S58_R2_001_26.fastq.gz	Mel112	CD45pos	58	0	CD45pos_P0	nonTumor	cy112_CD45pos_S58
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A64_S64_R1_001_27.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A64_S64_R2_001_27.fastq.gz	Mel112	CD45pos	64	0	CD45pos_P0	nonTumor	cy112_CD45pos_S64
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A66_S66_R1_001_28.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A66_S66_R2_001_28.fastq.gz	Mel112	CD45pos	66	0	CD45pos_P0	nonTumor	cy112_CD45pos_S66
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A67_S67_R1_001_29.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A67_S67_R2_001_29.fastq.gz	Mel112	CD45pos	67	0	CD45pos_P0	nonTumor	cy112_CD45pos_S67
Mel112	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A69_S69_R1_001_30.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A69_S69_R2_001_30.fastq.gz	Mel112	CD45pos	69	0	CD45pos_P0	nonTumor	cy112_CD45pos_S69
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A7_S7_R1_001_2.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A7_S7_R2_001_2.fastq.gz	Mel112	CD45pos	7	0	CD45pos_P0	nonTumor	cy112_CD45pos_S7
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A70_S70_R1_001_31.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A70_S70_R2_001_31.fastq.gz	Mel112	CD45pos	70	0	CD45pos_P0	nonTumor	cy112_CD45pos_S70
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A75_S75_R1_001_32.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A75_S75_R2_001_32.fastq.gz	Mel112	CD45pos	75	0	CD45pos_P0	nonTumor	cy112_CD45pos_S75
Mel112	NK	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A79_S79_R1_001_33.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A79_S79_R2_001_33.fastq.gz	Mel112	CD45pos	79	0	CD45pos_P0	nonTumor	cy112_CD45pos_S79
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A83_S83_R1_001_34.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A83_S83_R2_001_34.fastq.gz	Mel112	CD45pos	83	0	CD45pos_P0	nonTumor	cy112_CD45pos_S83
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A88_S88_R1_001_35.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A88_S88_R2_001_35.fastq.gz	Mel112	CD45pos	88	0	CD45pos_P0	nonTumor	cy112_CD45pos_S88
Mel112	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A90_S90_R1_001_36.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A90_S90_R2_001_36.fastq.gz	Mel112	CD45pos	90	0	CD45pos_P0	nonTumor	cy112_CD45pos_S90
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A92_S92_R1_001_37.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A92_S92_R2_001_37.fastq.gz	Mel112	CD45pos	92	0	CD45pos_P0	nonTumor	cy112_CD45pos_S92
Mel112	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A95_S95_R1_001_38.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/A95_S95_R2_001_38.fastq.gz	Mel112	CD45pos	95	0	CD45pos_P0	nonTumor	cy112_CD45pos_S95
Mel116	Macrophage	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S289_R1_001_1468.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S289_R2_001_1468.fastq.gz	Mel116	CD45pos	289	3	CD45pos_P3	nonTumor	cy116_CD45pos_S289
Mel116	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S290_R1_001_1469.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S290_R2_001_1469.fastq.gz	Mel116	CD45pos	290	3	CD45pos_P3	nonTumor	cy116_CD45pos_S290
Mel116	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S291_R1_001_1470.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S291_R2_001_1470.fastq.gz	Mel116	CD45pos	291	3	CD45pos_P3	nonTumor	cy116_CD45pos_S291
Mel116	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S293_R1_001_1471.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S293_R2_001_1471.fastq.gz	Mel116	CD45pos	293	3	CD45pos_P3	nonTumor	cy116_CD45pos_S293
Mel116	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S296_R1_001_1472.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S296_R2_001_1472.fastq.gz	Mel116	CD45pos	296	3	CD45pos_P3	nonTumor	cy116_CD45pos_S296
Mel116	B_cell	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S297_R1_001_1473.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S297_R2_001_1473.fastq.gz	Mel116	CD45pos	297	3	CD45pos_P3	nonTumor	cy116_CD45pos_S297
Mel116	T_CD4	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S300_R1_001_1474.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S300_R2_001_1474.fastq.gz	Mel116	CD45pos	300	3	CD45pos_P3	nonTumor	cy116_CD45pos_S300
Mel116	T_CD8	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S301_R1_001_1475.fastq.gz	gs://fc-ffd22ad9-cd76-4df3-8718-3e59a1d52a68/data/cy116_CD45pos_S301_R2_001_1475.fastq.gz	Mel116	CD45pos	301	3	CD45pos_P3	nonTumor	cy116_CD45pos_S301
